,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Date_interval,HTGS,ATGS,HTGC,ATGC,HTGD,ATGD,HTP,ATP,PtDiff
1162,2008-08-30,Everton,Portsmouth,0,3,A,2008-08-30,0,3,3,3,-3,0,0,3,-3
1163,2008-08-30,Hull,Wigan,0,5,A,2008-08-30,0,5,5,5,-5,0,0,3,-3
1164,2008-08-30,Middlesbrough,Stoke,2,1,H,2008-08-30,2,1,1,1,1,0,3,0,3
1165,2008-08-30,West Ham,Blackburn,4,1,H,2008-08-30,4,1,4,4,0,-3,3,0,3
1166,2008-08-31,Aston Villa,Liverpool,0,0,D,2008-09-06,0,0,0,0,0,0,1,1,0
1167,2008-08-31,Chelsea,Tottenham,1,1,D,2008-09-06,1,1,1,1,0,0,1,1,0
1168,2008-08-31,Sunderland,Man City,0,3,A,2008-09-06,0,3,3,3,-3,0,0,3,-3
1169,2008-09-13,Blackburn,Arsenal,0,4,A,2008-09-13,0,4,4,4,-4,0,0,3,-3
1170,2008-09-13,Fulham,Bolton,2,1,H,2008-09-13,2,1,1,1,1,0,3,0,3
1171,2008-09-13,Liverpool,Man United,2,1,H,2008-09-13,2,1,1,1,1,0,3,0,3
1172,2008-09-13,Man City,Chelsea,1,3,A,2008-09-13,1,3,3,3,-2,0,0,3,-3
1173,2008-09-13,Newcastle,Hull,1,2,A,2008-09-13,1,2,2,2,-1,0,0,3,-3
1174,2008-09-13,Portsmouth,Middlesbrough,2,1,H,2008-09-13,2,1,1,1,1,0,3,0,3
1175,2008-09-13,West Brom,West Ham,3,2,H,2008-09-13,3,2,2,2,1,0,3,0,3
1176,2008-09-13,Wigan,Sunderland,1,1,D,2008-09-13,1,1,1,1,0,0,1,1,0
1177,2008-09-14,Stoke,Everton,2,3,A,2008-09-20,2,3,3,3,-1,0,0,3,-3
1178,2008-09-15,Tottenham,Aston Villa,1,2,A,2008-09-20,1,2,2,2,-1,0,0,3,-3
1179,2008-09-20,Blackburn,Fulham,1,0,H,2008-09-20,1,0,0,0,1,0,3,0,3
1180,2008-09-20,Bolton,Arsenal,1,3,A,2008-09-20,1,3,3,3,-2,0,0,3,-3
1181,2008-09-20,Liverpool,Stoke,0,0,D,2008-09-20,0,2,0,0,0,2,1,1,0
1182,2008-09-20,Sunderland,Middlesbrough,2,0,H,2008-09-20,2,0,0,0,2,0,3,0,3
1183,2008-09-20,West Ham,Newcastle,3,1,H,2008-09-20,3,1,1,1,2,0,3,0,3
1184,2008-09-21,Chelsea,Man United,1,1,D,2008-09-27,3,3,1,1,2,2,1,1,0
1185,2008-09-21,Hull,Everton,2,2,D,2008-09-27,4,2,3,3,1,-1,1,1,0
1186,2008-09-21,Man City,Portsmouth,6,0,H,2008-09-27,6,0,0,0,6,0,3,0,3
1187,2008-09-21,Tottenham,Wigan,0,0,D,2008-09-27,0,0,0,0,0,0,1,1,0
1188,2008-09-21,West Brom,Aston Villa,1,2,A,2008-09-27,2,4,2,2,0,2,0,3,-3
1189,2008-09-27,Arsenal,Hull,1,2,A,2008-09-27,1,4,2,2,-1,2,0,3,-3
1190,2008-09-27,Aston Villa,Sunderland,2,1,H,2008-09-27,4,1,2,2,2,-1,3,0,3
1191,2008-09-27,Everton,Liverpool,0,2,A,2008-09-27,2,2,4,4,-2,-2,0,3,-3
1192,2008-09-27,Fulham,West Ham,1,2,A,2008-09-27,1,2,2,2,-1,0,0,3,-3
1193,2008-09-27,Man United,Bolton,2,0,H,2008-09-27,3,0,1,1,2,-1,3,0,3
1194,2008-09-27,Middlesbrough,West Brom,0,1,A,2008-09-27,0,2,1,1,-1,1,0,3,-3
1195,2008-09-27,Newcastle,Blackburn,1,2,A,2008-09-27,1,2,2,2,-1,0,0,3,-3
1196,2008-09-27,Stoke,Chelsea,0,2,A,2008-09-27,0,3,2,2,-2,1,0,3,-3
1197,2008-09-28,Portsmouth,Tottenham,2,0,H,2008-10-04,2,0,0,0,2,0,3,0,3
1198,2008-09-28,Wigan,Man City,2,1,H,2008-10-04,2,1,2,2,0,-1,3,0,3
1199,2008-10-04,Blackburn,Man United,0,2,A,2008-10-04,0,2,2,2,-2,0,0,3,-3
1200,2008-10-04,Sunderland,Arsenal,1,1,D,2008-10-04,1,1,1,1,0,0,1,1,0
1201,2008-10-04,West Brom,Fulham,1,0,H,2008-10-04,1,0,0,0,1,0,3,0,3
1202,2008-10-04,Wigan,Middlesbrough,0,1,A,2008-10-04,2,1,2,2,0,-1,3,3,0
1203,2008-10-05,Chelsea,Aston Villa,2,0,H,2008-10-11,2,0,0,0,2,0,3,0,3
1204,2008-10-05,Everton,Newcastle,2,2,D,2008-10-11,2,2,2,2,0,0,1,1,0
1205,2008-10-05,Man City,Liverpool,2,3,A,2008-10-11,2,3,3,3,-1,0,0,3,-3
1206,2008-10-05,Portsmouth,Stoke,2,1,H,2008-10-11,2,1,1,1,1,0,3,0,3
1207,2008-10-05,Tottenham,Hull,0,1,A,2008-10-11,0,1,1,1,-1,0,0,3,-3
1208,2008-10-05,West Ham,Bolton,1,3,A,2008-10-11,1,3,3,3,-2,0,0,3,-3
1209,2008-10-18,Arsenal,Everton,3,1,H,2008-10-18,3,1,1,1,2,0,3,0,3
1210,2008-10-18,Aston Villa,Portsmouth,0,0,D,2008-10-18,0,0,0,0,0,0,1,1,0
1211,2008-10-18,Bolton,Blackburn,0,0,D,2008-10-18,0,0,0,0,0,0,1,1,0
1212,2008-10-18,Fulham,Sunderland,0,0,D,2008-10-18,0,0,0,0,0,0,1,1,0
1213,2008-10-18,Liverpool,Wigan,3,2,H,2008-10-18,3,2,2,2,1,0,3,0,3
1214,2008-10-18,Man United,West Brom,4,0,H,2008-10-18,4,0,0,0,4,0,3,0,3
1215,2008-10-18,Middlesbrough,Chelsea,0,5,A,2008-10-18,0,5,5,5,-5,0,0,3,-3
1216,2008-10-19,Hull,West Ham,1,0,H,2008-10-25,4,0,0,0,4,0,3,0,3
1217,2008-10-19,Stoke,Tottenham,2,1,H,2008-10-25,2,1,1,1,1,0,3,0,3
1218,2008-10-20,Newcastle,Man City,2,2,D,2008-10-25,3,2,4,4,-1,-2,1,1,0
1219,2008-10-25,Blackburn,Middlesbrough,1,1,D,2008-10-25,1,1,1,1,0,0,1,1,0
1220,2008-10-25,Everton,Man United,1,1,D,2008-10-25,1,1,1,1,0,0,1,1,0
1221,2008-10-25,Sunderland,Newcastle,2,1,H,2008-10-25,2,3,1,1,1,2,3,0,3
1222,2008-10-25,West Brom,Hull,0,3,A,2008-10-25,0,4,3,3,-3,1,0,3,-3
1223,2008-10-26,Chelsea,Liverpool,0,1,A,2008-11-01,8,3,1,1,7,2,3,3,0
1224,2008-10-26,Man City,Stoke,3,0,H,2008-11-01,3,3,2,2,1,1,3,0,3
1225,2008-10-26,Portsmouth,Fulham,1,1,D,2008-11-01,2,3,4,4,-2,-1,1,1,0
1226,2008-10-26,Tottenham,Bolton,2,0,H,2008-11-01,8,0,5,5,3,-5,6,0,6
1227,2008-10-26,West Ham,Arsenal,0,2,A,2008-11-01,1,7,5,5,-4,2,0,3,-3
1228,2008-10-26,Wigan,Aston Villa,0,4,A,2008-11-01,2,7,7,7,-5,0,0,3,-3
1229,2008-10-28,Newcastle,West Brom,2,1,H,2008-11-01,2,3,1,1,1,2,3,0,3
1230,2008-10-29,Arsenal,Tottenham,4,4,D,2008-11-01,7,8,6,6,1,2,1,1,0
1231,2008-10-29,Aston Villa,Blackburn,3,2,H,2008-11-01,7,4,2,2,5,2,3,1,2
1232,2008-10-29,Bolton,Everton,0,1,A,2008-11-01,0,2,3,3,-3,-1,0,3,-3
1233,2008-10-29,Fulham,Wigan,2,0,H,2008-11-01,3,2,2,2,1,0,3,3,0
1234,2008-10-29,Hull,Chelsea,0,3,A,2008-11-01,3,8,7,7,-4,1,0,3,-3
1235,2008-10-29,Liverpool,Portsmouth,1,0,H,2008-11-01,3,2,2,2,1,0,3,0,3
1236,2008-10-29,Man United,West Ham,2,0,H,2008-11-01,6,1,3,3,3,-2,6,1,5
1237,2008-10-29,Middlesbrough,Man City,2,0,H,2008-11-01,3,3,1,1,2,2,4,0,4
1238,2008-10-29,Stoke,Sunderland,1,0,H,2008-11-01,3,0,4,4,-1,-4,6,0,6
1239,2008-11-01,Chelsea,Sunderland,5,0,H,2008-11-01,8,0,1,1,7,-1,3,0,3
1240,2008-11-01,Everton,Fulham,1,0,H,2008-11-01,2,3,0,0,2,3,3,1,2
1241,2008-11-01,Man United,Hull,4,3,H,2008-11-01,6,3,3,3,3,0,6,0,6
1242,2008-11-01,Middlesbrough,West Ham,1,1,D,2008-11-01,3,1,1,1,2,0,4,1,3
1243,2008-11-01,Portsmouth,Wigan,1,2,A,2008-11-01,2,2,4,4,-2,-2,1,3,-2
1244,2008-11-01,Stoke,Arsenal,2,1,H,2008-11-01,3,7,4,4,-1,3,6,3,3
1245,2008-11-01,Tottenham,Liverpool,2,1,H,2008-11-01,8,3,5,5,3,-2,6,3,3
1246,2008-11-01,West Brom,Blackburn,2,2,D,2008-11-01,3,4,4,4,-1,0,1,1,0
1247,2008-11-02,Bolton,Man City,2,0,H,2008-11-08,3,0,0,0,3,0,3,0,3
1248,2008-11-03,Newcastle,Aston Villa,2,0,H,2008-11-08,2,0,0,0,2,0,3,0,3
1249,2008-11-08,Arsenal,Man United,2,1,H,2008-11-08,2,1,1,1,1,0,3,0,3
1250,2008-11-08,Hull,Bolton,0,1,A,2008-11-08,0,3,1,1,-1,2,0,3,-3
1251,2008-11-08,Liverpool,West Brom,3,0,H,2008-11-08,3,0,0,0,3,0,3,0,3
1252,2008-11-08,Sunderland,Portsmouth,1,2,A,2008-11-08,1,2,2,2,-1,0,0,3,-3
1253,2008-11-08,West Ham,Everton,1,3,A,2008-11-08,1,3,3,3,-2,0,0,3,-3
1254,2008-11-08,Wigan,Stoke,0,0,D,2008-11-08,0,0,0,0,0,0,1,1,0
1255,2008-11-09,Aston Villa,Middlesbrough,1,2,A,2008-11-15,3,2,2,2,1,0,0,3,-3
1256,2008-11-09,Blackburn,Chelsea,0,2,A,2008-11-15,1,5,4,4,-3,1,0,6,-6
1257,2008-11-09,Fulham,Newcastle,2,1,H,2008-11-15,4,3,2,2,2,1,6,0,6
1258,2008-11-09,Man City,Tottenham,1,2,A,2008-11-15,1,3,2,2,-1,1,0,3,-3
1259,2008-11-15,Arsenal,Aston Villa,0,2,A,2008-11-15,0,3,2,2,-2,1,0,3,-3
1260,2008-11-15,Blackburn,Sunderland,1,2,A,2008-11-15,1,2,4,4,-3,-2,0,3,-3
1261,2008-11-15,Bolton,Liverpool,0,2,A,2008-11-15,0,2,2,2,-2,0,0,3,-3
1262,2008-11-15,Fulham,Tottenham,2,1,H,2008-11-15,4,3,2,2,2,1,6,3,3
1263,2008-11-15,Man United,Stoke,5,0,H,2008-11-15,5,0,0,0,5,0,3,0,3
1264,2008-11-15,Newcastle,Wigan,2,2,D,2008-11-15,3,2,4,4,-1,-2,1,1,0
1265,2008-11-15,West Brom,Chelsea,0,3,A,2008-11-15,0,5,3,3,-3,2,0,6,-6
1266,2008-11-15,West Ham,Portsmouth,0,0,D,2008-11-15,0,0,0,0,0,0,1,1,0
1267,2008-11-16,Everton,Middlesbrough,1,1,D,2008-11-22,1,2,1,1,0,1,1,1,0
1268,2008-11-16,Hull,Man City,2,2,D,2008-11-22,4,5,4,4,0,1,1,1,0
1269,2008-11-22,Aston Villa,Man United,0,0,D,2008-11-22,0,0,0,0,0,0,1,1,0
1270,2008-11-22,Chelsea,Newcastle,0,0,D,2008-11-22,0,0,0,0,0,0,1,1,0
1271,2008-11-22,Liverpool,Fulham,0,0,D,2008-11-22,0,0,0,0,0,0,1,1,0
1272,2008-11-22,Man City,Arsenal,3,0,H,2008-11-22,5,0,2,2,3,-2,3,0,3
1273,2008-11-22,Middlesbrough,Bolton,1,3,A,2008-11-22,2,3,4,4,-2,-1,0,3,-3
1274,2008-11-22,Portsmouth,Hull,2,2,D,2008-11-22,2,4,2,2,0,2,1,1,0
1275,2008-11-22,Stoke,West Brom,1,0,H,2008-11-22,1,0,0,0,1,0,3,0,3
1276,2008-11-23,Sunderland,West Ham,0,1,A,2008-11-29,1,1,5,5,-4,-4,0,3,-3
1277,2008-11-23,Tottenham,Blackburn,1,0,H,2008-11-29,1,0,0,0,1,0,3,0,3
1278,2008-11-24,Wigan,Everton,1,0,H,2008-11-29,3,0,1,1,2,-1,6,0,6
1279,2008-11-29,Aston Villa,Fulham,0,0,D,2008-11-29,0,0,0,0,0,0,1,1,0
1280,2008-11-29,Middlesbrough,Newcastle,0,0,D,2008-11-29,0,0,0,0,0,0,1,1,0
1281,2008-11-29,Stoke,Hull,1,1,D,2008-11-29,1,1,1,1,0,0,1,1,0
1282,2008-11-29,Sunderland,Bolton,1,4,A,2008-11-29,1,4,5,5,-4,-1,0,3,-3
1283,2008-11-29,Wigan,West Brom,2,1,H,2008-11-29,3,1,1,1,2,0,6,0,6
1284,2008-11-30,Chelsea,Arsenal,1,2,A,2008-12-06,3,3,2,2,1,1,0,3,-3
1285,2008-11-30,Man City,Man United,0,1,A,2008-12-06,1,2,2,2,-1,0,0,3,-3
1286,2008-11-30,Portsmouth,Blackburn,3,2,H,2008-12-06,3,3,2,2,1,1,3,0,3
1287,2008-11-30,Tottenham,Everton,0,1,A,2008-12-06,0,1,1,1,-1,0,0,3,-3
1288,2008-12-01,Liverpool,West Ham,0,0,D,2008-12-06,3,0,1,1,2,-1,1,1,0
1289,2008-12-06,Arsenal,Wigan,1,0,H,2008-12-06,3,0,1,1,2,-1,3,0,3
1290,2008-12-06,Blackburn,Liverpool,1,3,A,2008-12-06,3,3,6,6,-3,-3,0,3,-3
1291,2008-12-06,Bolton,Chelsea,0,2,A,2008-12-06,0,3,2,2,-2,1,0,3,-3
1292,2008-12-06,Fulham,Man City,1,1,D,2008-12-06,1,1,1,1,0,0,1,1,0
1293,2008-12-06,Hull,Middlesbrough,2,1,H,2008-12-06,2,1,1,1,1,0,3,0,3
1294,2008-12-06,Man United,Sunderland,1,0,H,2008-12-06,2,0,0,0,2,0,3,0,3
1295,2008-12-06,Newcastle,Stoke,2,2,D,2008-12-06,2,2,2,2,0,0,1,1,0
1296,2008-12-07,Everton,Aston Villa,2,3,A,2008-12-13,3,7,3,3,0,4,0,3,-3
1297,2008-12-07,West Brom,Portsmouth,1,1,D,2008-12-13,1,1,5,5,-4,-4,1,1,0
1298,2008-12-08,West Ham,Tottenham,0,2,A,2008-12-13,0,2,2,2,-2,0,0,3,-3
1299,2008-12-13,Aston Villa,Bolton,4,2,H,2008-12-13,7,2,4,4,3,-2,3,0,3
1300,2008-12-13,Liverpool,Hull,2,2,D,2008-12-13,2,2,2,2,0,0,1,1,0
1301,2008-12-13,Man City,Everton,0,1,A,2008-12-13,0,3,1,1,-1,2,0,3,-3
1302,2008-12-13,Middlesbrough,Arsenal,1,1,D,2008-12-13,1,1,1,1,0,0,1,1,0
1303,2008-12-13,Stoke,Fulham,0,0,D,2008-12-13,0,0,0,0,0,0,1,1,0
1304,2008-12-13,Sunderland,West Brom,4,0,H,2008-12-13,4,1,0,0,4,1,3,0,3
1305,2008-12-13,Tottenham,Man United,0,0,D,2008-12-13,2,0,0,0,2,0,1,1,0
1306,2008-12-13,Wigan,Blackburn,3,0,H,2008-12-13,3,0,0,0,3,0,3,0,3
1307,2008-12-14,Chelsea,West Ham,1,1,D,2008-12-20,1,1,1,1,0,0,1,1,0
1308,2008-12-14,Portsmouth,Newcastle,0,3,A,2008-12-20,1,3,5,5,-4,-2,0,3,-3
1309,2008-12-20,Blackburn,Stoke,3,0,H,2008-12-20,3,0,0,0,3,0,3,0,3
1310,2008-12-20,Bolton,Portsmouth,2,1,H,2008-12-20,2,1,1,1,1,0,3,0,3
1311,2008-12-20,Fulham,Middlesbrough,3,0,H,2008-12-20,3,0,0,0,3,0,3,0,3
1312,2008-12-20,Hull,Sunderland,1,4,A,2008-12-20,1,4,4,4,-3,0,0,3,-3
1313,2008-12-20,West Ham,Aston Villa,0,1,A,2008-12-20,1,1,2,2,-1,-1,0,3,-3
1314,2008-12-21,Arsenal,Liverpool,1,1,D,2008-12-27,3,4,3,3,0,1,1,1,0
1315,2008-12-21,Newcastle,Tottenham,2,1,H,2008-12-27,3,1,3,3,0,-2,3,0,3
1316,2008-12-21,West Brom,Man City,2,1,H,2008-12-27,2,6,3,3,-1,3,3,0,3
1317,2008-12-22,Everton,Chelsea,0,0,D,2008-12-27,1,2,0,0,1,2,1,1,0
1318,2008-12-26,Aston Villa,Arsenal,2,2,D,2008-12-27,2,3,2,2,0,1,1,1,0
1319,2008-12-26,Chelsea,West Brom,2,0,H,2008-12-27,2,2,0,0,2,2,3,0,3
1320,2008-12-26,Liverpool,Bolton,3,0,H,2008-12-27,4,0,1,1,3,-1,3,0,3
1321,2008-12-26,Man City,Hull,5,1,H,2008-12-27,6,1,3,3,3,-2,3,0,3
1322,2008-12-26,Middlesbrough,Everton,0,1,A,2008-12-27,0,1,1,1,-1,0,0,3,-3
1323,2008-12-26,Portsmouth,West Ham,1,4,A,2008-12-27,1,4,4,4,-3,0,0,3,-3
1324,2008-12-26,Stoke,Man United,0,1,A,2008-12-27,0,1,1,1,-1,0,0,3,-3
1325,2008-12-26,Sunderland,Blackburn,0,0,D,2008-12-27,0,0,0,0,0,0,1,1,0
1326,2008-12-26,Tottenham,Fulham,0,0,D,2008-12-27,1,0,2,2,-1,-2,1,1,0
1327,2008-12-26,Wigan,Newcastle,2,1,H,2008-12-27,2,3,1,1,1,2,3,0,3
1328,2008-12-28,Arsenal,Portsmouth,1,0,H,2009-01-03,1,0,0,0,1,0,3,0,3
1329,2008-12-28,Blackburn,Man City,2,2,D,2009-01-03,2,2,2,2,0,0,1,1,0
1330,2008-12-28,Bolton,Wigan,0,1,A,2009-01-03,0,1,1,1,-1,0,0,3,-3
1331,2008-12-28,Everton,Sunderland,3,0,H,2009-01-03,3,0,0,0,3,0,3,0,3
1332,2008-12-28,Fulham,Chelsea,2,2,D,2009-01-03,2,2,2,2,0,0,1,1,0
1333,2008-12-28,Newcastle,Liverpool,1,5,A,2009-01-03,1,5,5,5,-4,0,0,3,-3
1334,2008-12-28,West Brom,Tottenham,2,0,H,2009-01-03,2,0,0,0,2,0,3,0,3
1335,2008-12-28,West Ham,Stoke,2,1,H,2009-01-03,2,1,1,1,1,0,3,0,3
1336,2008-12-29,Man United,Middlesbrough,1,0,H,2009-01-03,1,0,0,0,1,0,3,0,3
1337,2008-12-30,Hull,Aston Villa,0,1,A,2009-01-03,0,1,1,1,-1,0,0,3,-3
1338,2009-01-10,Arsenal,Bolton,1,0,H,2009-01-10,1,0,0,0,1,0,3,0,3
1339,2009-01-10,Aston Villa,West Brom,2,1,H,2009-01-10,2,1,1,1,1,0,3,0,3
1340,2009-01-10,Everton,Hull,2,0,H,2009-01-10,2,0,0,0,2,0,3,0,3
1341,2009-01-10,Middlesbrough,Sunderland,1,1,D,2009-01-10,1,1,1,1,0,0,1,1,0
1342,2009-01-10,Newcastle,West Ham,2,2,D,2009-01-10,2,2,2,2,0,0,1,1,0
1343,2009-01-10,Stoke,Liverpool,0,0,D,2009-01-10,0,0,0,0,0,0,1,1,0
1344,2009-01-11,Man United,Chelsea,3,0,H,2009-01-17,5,2,0,0,5,2,6,0,6
1345,2009-01-11,Wigan,Tottenham,1,0,H,2009-01-17,1,0,2,2,-1,-2,3,0,3
1346,2009-01-14,Man United,Wigan,1,0,H,2009-01-17,5,1,0,0,5,1,6,0,6
1347,2009-01-17,Blackburn,Newcastle,3,0,H,2009-01-17,3,0,0,0,3,0,3,0,3
1348,2009-01-17,Bolton,Man United,0,1,A,2009-01-17,0,5,1,1,-1,4,0,3,-3
1349,2009-01-17,Chelsea,Stoke,2,1,H,2009-01-17,2,1,4,4,-2,-3,3,0,3
1350,2009-01-17,Hull,Arsenal,1,3,A,2009-01-17,1,3,3,3,-2,0,0,3,-3
1351,2009-01-17,Man City,Wigan,1,0,H,2009-01-17,1,1,0,0,1,1,3,0,3
1352,2009-01-17,Sunderland,Aston Villa,1,2,A,2009-01-17,1,2,2,2,-1,0,0,3,-3
1353,2009-01-17,West Brom,Middlesbrough,3,0,H,2009-01-17,3,0,0,0,3,0,3,0,3
1354,2009-01-18,Tottenham,Portsmouth,1,1,D,2009-01-24,1,1,1,1,0,0,1,1,0
1355,2009-01-18,West Ham,Fulham,3,1,H,2009-01-24,3,1,1,1,2,0,3,0,3
1356,2009-01-19,Liverpool,Everton,1,1,D,2009-01-24,1,1,1,1,0,0,1,1,0
1357,2009-01-27,Portsmouth,Aston Villa,0,1,A,2009-01-31,1,1,4,4,-3,-3,0,3,-3
1358,2009-01-27,Sunderland,Fulham,1,0,H,2009-01-31,1,3,0,0,1,3,3,0,3
1359,2009-01-27,Tottenham,Stoke,3,1,H,2009-01-31,5,2,4,4,1,-2,3,0,3
1360,2009-01-27,West Brom,Man United,0,5,A,2009-01-31,2,6,7,7,-5,-1,0,3,-3
1361,2009-01-28,Blackburn,Bolton,2,2,D,2009-01-31,2,5,2,2,0,3,1,1,0
1362,2009-01-28,Chelsea,Middlesbrough,2,0,H,2009-01-31,2,0,0,0,2,0,3,0,3
1363,2009-01-28,Everton,Arsenal,1,1,D,2009-01-31,1,1,2,2,-1,-1,1,1,0
1364,2009-01-28,Man City,Newcastle,2,1,H,2009-01-31,2,1,2,2,0,-1,3,0,3
1365,2009-01-28,West Ham,Hull,2,0,H,2009-01-31,2,2,0,0,2,2,3,0,3
1366,2009-01-28,Wigan,Liverpool,1,1,D,2009-01-31,1,1,1,1,0,0,1,1,0
1367,2009-01-31,Arsenal,West Ham,0,0,D,2009-01-31,1,2,1,1,0,1,1,1,0
1368,2009-01-31,Aston Villa,Wigan,0,0,D,2009-01-31,1,1,0,0,1,1,1,1,0
1369,2009-01-31,Bolton,Tottenham,3,2,H,2009-01-31,5,5,4,4,1,1,3,0,3
1370,2009-01-31,Fulham,Portsmouth,3,1,H,2009-01-31,3,1,2,2,1,-1,3,0,3
1371,2009-01-31,Hull,West Brom,2,2,D,2009-01-31,2,2,4,4,-2,-2,1,1,0
1372,2009-01-31,Man United,Everton,1,0,H,2009-01-31,6,1,0,0,6,1,3,0,3
1373,2009-01-31,Middlesbrough,Blackburn,0,0,D,2009-01-31,0,2,2,2,-2,0,1,1,0
1374,2009-01-31,Stoke,Man City,1,0,H,2009-01-31,2,2,3,3,-1,-1,3,0,3
1375,2009-02-01,Liverpool,Chelsea,2,0,H,2009-02-07,5,0,2,2,3,-2,3,0,3
1376,2009-02-01,Newcastle,Sunderland,1,1,D,2009-02-07,4,3,3,3,1,0,1,1,0
1377,2009-02-07,Blackburn,Aston Villa,0,2,A,2009-02-07,0,2,2,2,-2,0,0,3,-3
1378,2009-02-07,Chelsea,Hull,0,0,D,2009-02-07,0,0,2,2,-2,-2,1,1,0
1379,2009-02-07,Everton,Bolton,3,0,H,2009-02-07,3,0,0,0,3,0,3,0,3
1380,2009-02-07,Man City,Middlesbrough,1,0,H,2009-02-07,1,0,0,0,1,0,3,0,3
1381,2009-02-07,Portsmouth,Liverpool,2,3,A,2009-02-07,2,5,3,3,-1,2,0,3,-3
1382,2009-02-07,Sunderland,Stoke,2,0,H,2009-02-07,3,0,1,1,2,-1,3,0,3
1383,2009-02-07,West Brom,Newcastle,2,3,A,2009-02-07,2,4,3,3,-1,1,0,3,-3
1384,2009-02-07,Wigan,Fulham,0,0,D,2009-02-07,0,0,0,0,0,0,1,1,0
1385,2009-02-08,Tottenham,Arsenal,0,0,D,2009-02-14,0,0,0,0,0,0,1,1,0
1386,2009-02-08,West Ham,Man United,0,1,A,2009-02-14,0,1,1,1,-1,0,0,3,-3
1387,2009-02-14,Portsmouth,Man City,2,0,H,2009-02-14,2,0,0,0,2,0,3,0,3
1388,2009-02-18,Man United,Fulham,3,0,H,2009-02-21,5,0,1,1,4,-1,6,0,6
1389,2009-02-21,Arsenal,Sunderland,0,0,D,2009-02-21,0,0,0,0,0,0,1,1,0
1390,2009-02-21,Aston Villa,Chelsea,0,1,A,2009-02-21,0,1,1,1,-1,0,0,3,-3
1391,2009-02-21,Bolton,West Ham,2,1,H,2009-02-21,2,1,1,1,1,0,3,0,3
1392,2009-02-21,Man United,Blackburn,2,1,H,2009-02-21,5,1,1,1,4,0,6,0,6
1393,2009-02-21,Middlesbrough,Wigan,0,0,D,2009-02-21,0,0,0,0,0,0,1,1,0
1394,2009-02-21,Stoke,Portsmouth,2,2,D,2009-02-21,2,2,2,2,0,0,1,1,0
1395,2009-02-22,Fulham,West Brom,2,0,H,2009-02-28,2,0,0,0,2,0,3,0,3
1396,2009-02-22,Liverpool,Man City,1,1,D,2009-02-28,1,1,3,3,-2,-2,1,1,0
1397,2009-02-22,Newcastle,Everton,0,0,D,2009-02-28,0,2,0,0,0,2,1,1,0
1398,2009-02-23,Hull,Tottenham,1,2,A,2009-02-28,1,2,2,2,-1,0,0,3,-3
1399,2009-02-28,Arsenal,Fulham,0,0,D,2009-02-28,0,2,0,0,0,2,1,1,0
1400,2009-02-28,Chelsea,Wigan,2,1,H,2009-02-28,2,1,1,1,1,0,3,0,3
1401,2009-02-28,Everton,West Brom,2,0,H,2009-02-28,2,0,0,0,2,0,3,0,3
1402,2009-02-28,Middlesbrough,Liverpool,2,0,H,2009-02-28,2,1,0,0,2,1,3,0,3
1403,2009-03-01,Aston Villa,Stoke,2,2,D,2009-03-07,2,4,4,4,-2,0,1,1,0
1404,2009-03-01,Bolton,Newcastle,1,0,H,2009-03-07,1,1,2,2,-1,-1,3,0,3
1405,2009-03-01,Hull,Blackburn,1,2,A,2009-03-07,2,2,2,2,0,0,0,3,-3
1406,2009-03-01,West Ham,Man City,1,0,H,2009-03-07,2,2,0,0,2,2,3,0,3
1407,2009-03-03,Liverpool,Sunderland,2,0,H,2009-03-07,2,1,0,0,2,1,3,0,3
1408,2009-03-03,Portsmouth,Chelsea,0,1,A,2009-03-07,0,1,1,1,-1,0,0,3,-3
1409,2009-03-03,West Brom,Arsenal,1,3,A,2009-03-07,1,3,3,3,-2,0,0,3,-3
1410,2009-03-04,Blackburn,Everton,0,0,D,2009-03-07,2,0,1,1,1,-1,1,1,0
1411,2009-03-04,Fulham,Hull,0,1,A,2009-03-07,0,2,1,1,-1,1,0,3,-3
1412,2009-03-04,Man City,Aston Villa,2,0,H,2009-03-07,2,2,1,1,1,1,3,0,3
1413,2009-03-04,Newcastle,Man United,1,2,A,2009-03-07,1,2,3,3,-2,-1,0,3,-3
1414,2009-03-04,Stoke,Bolton,2,0,H,2009-03-07,4,1,2,2,2,-1,3,0,3
1415,2009-03-04,Tottenham,Middlesbrough,4,0,H,2009-03-07,5,0,1,1,4,-1,3,0,3
1416,2009-03-04,Wigan,West Ham,0,1,A,2009-03-07,0,2,1,1,-1,1,0,3,-3
1417,2009-03-07,Sunderland,Tottenham,1,1,D,2009-03-07,1,5,3,3,-2,2,1,1,0
1418,2009-03-11,Fulham,Blackburn,1,2,A,2009-03-14,4,2,3,3,1,-1,0,3,-3
1419,2009-03-14,Arsenal,Blackburn,4,0,H,2009-03-14,4,2,0,0,4,2,3,3,0
1420,2009-03-14,Bolton,Fulham,1,3,A,2009-03-14,1,4,3,3,-2,1,0,3,-3
1421,2009-03-14,Everton,Stoke,3,1,H,2009-03-14,3,1,1,1,2,0,3,0,3
1422,2009-03-14,Hull,Newcastle,1,1,D,2009-03-14,1,1,1,1,0,0,1,1,0
1423,2009-03-14,Man United,Liverpool,1,4,A,2009-03-14,1,4,4,4,-3,0,0,3,-3
1424,2009-03-14,Middlesbrough,Portsmouth,1,1,D,2009-03-14,1,1,1,1,0,0,1,1,0
