Season,Date,Date_interval,HomeTeam,AwayTeam,FTR,HTGSCum,ATGSCum,HTGCCum,ATGCCum,HTGDCum,ATGDCum,HTPCum,ATPCum,PtDiffCum,HStreak,AStreak,HPrevPos,APrevPos,oddsH,oddsD,oddsA,Referee
2013/2014,2013-10-27,2013-11-02,Chelsea,Man City,H,14,20,5,9,11,5,18,4,18,5,1,39,40,2.31,3.3333333333333335,3.0833333333333335,H Webb
2013/2014,2013-10-27,2013-11-02,Sunderland,Newcastle,H,5,11,20,14,-9,-3,0,9,-12,-4,1,27,26,2.766666666666667,3.2999999999999994,2.5433333333333334,L Probert
2013/2014,2013-10-27,2013-11-02,Swansea,West Ham,D,12,8,11,8,2,1,4,5,-3,1,1,33,32,1.7166666666666668,3.6999999999999997,4.916666666666667,P Dowd
2013/2014,2013-10-27,2013-11-02,Tottenham,Hull,H,8,7,5,9,1,-3,7,3,3,-1,-1,38,0,1.4133333333333333,4.45,8.016666666666667,M Oliver
2013/2014,2013-11-02,2013-11-02,Arsenal,Liverpool,H,20,17,9,8,5,4,9,8,6,3,0,37,35,2.2166666666666663,3.4,3.216666666666667,M Atkinson
2013/2014,2013-11-02,2013-11-02,Fulham,Man United,A,9,14,12,12,-2,-1,4,6,-3,1,1,30,41,5.95,4.066666666666667,1.5566666666666666,L Probert
2013/2014,2013-11-02,2013-11-02,Hull,Sunderland,H,7,5,9,20,0,-9,8,1,6,0,-3,0,27,2.0666666666666664,3.3333333333333335,3.6666666666666665,A Marriner
2013/2014,2013-11-02,2013-11-02,Man City,Norwich,H,20,6,9,13,9,-5,12,3,12,4,-1,40,28,1.18,7.166666666666667,15,P Dowd
2013/2014,2013-11-02,2013-11-02,Newcastle,Chelsea,H,11,14,14,5,-4,1,5,5,0,0,1,26,39,5.533333333333334,3.933333333333333,1.6133333333333333,L Mason
2013/2014,2013-11-02,2013-11-02,Stoke,Southampton,D,6,10,10,3,-1,1,5,7,0,0,0,29,31,3.1166666666666667,3.233333333333333,2.3666666666666667,C Foy
2013/2014,2013-11-02,2013-11-02,West Brom,Crystal Palace,H,8,6,10,19,0,-10,4,0,-3,0,-4,34,0,1.54,4.05,6.283333333333334,N Swarbrick
2013/2014,2013-11-02,2013-11-02,West Ham,Aston Villa,D,8,9,8,12,-2,1,3,7,-6,-3,0,32,25,2.1666666666666665,3.4,3.3333333333333335,H Webb
2013/2014,2013-11-03,2013-11-09,Cardiff,Swansea,H,8,12,13,11,1,0,8,6,1,-2,-1,0,33,3.1333333333333333,3.3333333333333335,2.3,M Dean
2013/2014,2013-11-03,2013-11-09,Everton,Tottenham,D,14,9,10,5,1,3,10,9,6,3,2,36,38,2.466666666666667,3.3333333333333335,2.85,K Friend
2013/2014,2013-11-09,2013-11-09,Aston Villa,Cardiff,H,9,8,12,13,-10,-5,3,5,-9,-2,0,25,0,1.97,3.4,3.933333333333333,M Atkinson
2013/2014,2013-11-09,2013-11-09,Chelsea,West Brom,D,16,10,8,10,10,-2,21,6,21,6,-1,39,34,1.28,5.566666666666666,10.583333333333334,L Probert
2013/2014,2013-11-09,2013-11-09,Crystal Palace,Everton,D,6,14,21,10,-14,2,3,8,-9,-3,1,0,36,5.8999999999999995,3.8666666666666667,1.596666666666667,C Pawson
2013/2014,2013-11-09,2013-11-09,Liverpool,Fulham,H,17,10,10,15,8,0,12,9,9,2,-1,35,30,1.2533333333333332,5.833333333333333,12.1,M Jones
2013/2014,2013-11-09,2013-11-09,Norwich,West Ham,H,6,8,20,8,-2,1,5,6,-3,0,0,28,32,2.4766666666666666,3.25,2.9,J Moss
2013/2014,2013-11-09,2013-11-09,Southampton,Hull,H,11,8,4,10,7,-3,11,3,6,3,-2,31,0,1.5600000000000003,3.8499999999999996,6.5,H Webb
2013/2014,2013-11-10,2013-11-16,Man United,Arsenal,H,17,22,13,9,-1,9,8,13,3,1,1,41,37,2.1833333333333336,3.3666666666666667,3.35,M Oliver
2013/2014,2013-11-10,2013-11-16,Sunderland,Man City,H,7,28,22,11,-9,11,3,4,-9,1,-1,27,40,8.183333333333334,4.8,1.3800000000000001,M Dean
2013/2014,2013-11-10,2013-11-16,Swansea,Stoke,D,12,7,12,11,2,-5,5,3,-3,0,-3,33,29,1.906666666666667,3.383333333333333,4.243333333333333,R Madley
2013/2014,2013-11-10,2013-11-16,Tottenham,Newcastle,A,9,14,5,16,2,-2,10,9,6,1,-1,38,26,1.5333333333333334,4.126666666666667,6.25,C Foy
2013/2014,2013-11-23,2013-11-23,Arsenal,Southampton,H,22,15,10,5,7,1,12,8,9,4,0,37,31,1.58,4.066666666666667,5.7,M Clattenburg
2013/2014,2013-11-23,2013-11-23,Everton,Liverpool,D,14,21,10,10,1,2,11,8,6,0,-1,36,35,2.8666666666666667,3.2833333333333337,2.4833333333333334,P Dowd
2013/2014,2013-11-23,2013-11-23,Fulham,Swansea,A,10,15,19,15,-4,-1,4,6,-6,-1,-2,30,33,3.1,3.2999999999999994,2.31,A Marriner
2013/2014,2013-11-23,2013-11-23,Hull,Crystal Palace,A,9,6,14,21,0,-12,11,0,9,1,-5,0,0,1.8166666666666667,3.4333333333333336,4.6499999999999995,A Taylor
2013/2014,2013-11-23,2013-11-23,Newcastle,Norwich,H,15,9,16,21,-3,-12,8,3,3,1,-2,26,28,1.7566666666666666,3.6666666666666665,4.666666666666667,M Dean
2013/2014,2013-11-23,2013-11-23,Stoke,Sunderland,H,10,8,14,22,-1,-9,6,1,0,0,-4,29,27,2.016666666666667,3.35,3.8333333333333335,K Friend
2013/2014,2013-11-23,2013-11-23,West Ham,Chelsea,A,9,18,11,10,-2,0,4,5,-6,0,-1,32,39,5.633333333333333,3.866666666666667,1.6133333333333333,C Foy
2013/2014,2013-11-24,2013-11-30,Cardiff,Man United,D,9,18,15,13,0,1,11,9,4,1,2,0,41,5.7,3.9333333333333336,1.5999999999999999,N Swarbrick
2013/2014,2013-11-24,2013-11-30,Man City,Tottenham,H,28,9,12,6,15,3,15,10,15,5,0,40,38,1.64,3.9,5.3,M Atkinson
2013/2014,2013-11-25,2013-11-30,West Brom,Aston Villa,D,12,11,12,12,2,1,7,8,0,1,0,34,25,2.0833333333333335,3.4,3.5833333333333335,M Oliver
2013/2014,2013-11-30,2013-11-30,Aston Villa,Sunderland,D,11,8,12,24,-8,-11,6,1,-6,1,-5,25,27,1.95,3.4500000000000006,3.9599999999999995,N Swarbrick
2013/2014,2013-11-30,2013-11-30,Cardiff,Arsenal,A,9,24,15,10,-3,8,12,13,4,1,-1,0,37,5.716666666666666,3.9,1.6066666666666667,L Mason
2013/2014,2013-11-30,2013-11-30,Everton,Stoke,H,17,12,13,14,1,-5,12,4,6,0,0,36,29,1.6066666666666667,3.8000000000000003,5.883333333333333,M Jones
2013/2014,2013-11-30,2013-11-30,Newcastle,West Brom,H,17,12,17,12,-2,-2,11,7,6,2,0,26,34,2.0166666666666666,3.4333333333333336,3.733333333333333,P Dowd
2013/2014,2013-11-30,2013-11-30,Norwich,Crystal Palace,H,10,7,23,21,0,-11,8,3,0,1,1,28,0,1.92,3.4166666666666665,4.1433333333333335,C Foy
2013/2014,2013-11-30,2013-11-30,West Ham,Fulham,H,9,11,14,21,-5,-4,4,9,-9,-1,-2,32,30,1.876666666666667,3.4500000000000006,4.283333333333333,M Atkinson
2013/2014,2013-12-01,2013-12-07,Chelsea,Southampton,H,21,15,10,7,10,-1,22,8,21,0,-1,39,31,1.5,4.2,6.683333333333334,M Oliver
2013/2014,2013-12-01,2013-12-07,Hull,Liverpool,H,9,24,15,13,-1,2,11,9,6,-1,0,0,35,5.883333333333333,3.8333333333333335,1.6066666666666667,H Webb
2013/2014,2013-12-01,2013-12-07,Man City,Swansea,H,34,17,12,16,21,0,18,9,18,6,1,40,33,1.27,5.566666666666666,11.5,M Clattenburg
2013/2014,2013-12-01,2013-12-07,Tottenham,Man United,D,9,20,12,15,1,1,10,10,3,-1,0,38,41,2.716666666666667,3.3333333333333335,2.5766666666666667,M Dean
2013/2014,2013-12-03,2013-12-07,Crystal Palace,West Ham,H,7,12,22,14,-14,-1,4,6,-9,0,-1,0,32,2.9166666666666665,3.233333333333333,2.466666666666667,L Mason
2013/2014,2013-12-04,2013-12-07,Arsenal,Hull,H,27,9,10,15,9,-6,15,3,12,5,-3,37,0,1.1933333333333334,6.766666666666667,14.166666666666666,A Marriner
2013/2014,2013-12-04,2013-12-07,Fulham,Tottenham,A,11,9,24,12,-5,-3,4,10,-9,-2,-1,30,38,5.166666666666667,3.766666666666666,1.6733333333333331,M Clattenburg
2013/2014,2013-12-04,2013-12-07,Liverpool,Norwich,H,24,11,13,23,12,-13,15,3,12,3,-3,35,28,1.2533333333333332,5.916666666666667,11.1,A Taylor
2013/2014,2013-12-04,2013-12-07,Man United,Everton,A,20,21,15,13,0,2,11,9,6,2,0,41,36,1.6933333333333334,3.65,5.2,M Atkinson
2013/2014,2013-12-04,2013-12-07,Southampton,Aston Villa,A,15,13,7,14,10,1,14,9,9,4,0,31,25,1.6499999999999997,3.733333333333333,5.45,J Moss
2013/2014,2013-12-04,2013-12-07,Stoke,Cardiff,D,12,11,18,20,1,-6,9,5,3,1,-1,29,0,2.0500000000000003,3.2833333333333337,3.8000000000000003,M Oliver
2013/2014,2013-12-04,2013-12-07,Sunderland,Chelsea,A,8,21,24,10,-8,3,6,8,-6,2,1,27,39,6.2,4.176666666666667,1.5166666666666666,P Dowd
2013/2014,2013-12-04,2013-12-07,Swansea,Newcastle,H,17,19,16,18,2,-1,6,12,-3,0,1,33,26,2.0833333333333335,3.4333333333333336,3.5,H Webb
2013/2014,2013-12-04,2013-12-07,West Brom,Man City,A,15,34,16,12,1,10,8,4,0,0,-2,34,40,5.633333333333333,3.9666666666666663,1.596666666666667,C Foy
2013/2014,2013-12-07,2013-12-07,Crystal Palace,Cardiff,H,7,11,22,20,-11,-8,10,6,-3,0,-1,0,0,2.6166666666666667,3.266666666666667,2.733333333333333,M Jones
2013/2014,2013-12-07,2013-12-07,Liverpool,West Ham,H,24,12,13,14,17,-5,21,6,15,3,-1,35,32,1.2733333333333334,5.583333333333333,10.933333333333332,M Oliver
2013/2014,2013-12-07,2013-12-07,Man United,Newcastle,A,20,19,15,18,-2,-3,11,15,3,2,1,41,26,1.5200000000000002,4.11,6.45,A Marriner
2013/2014,2013-12-07,2013-12-07,Southampton,Man City,D,15,34,7,12,7,14,15,8,7,4,-2,31,40,4.8999999999999995,3.6333333333333333,1.7333333333333334,A Taylor
2013/2014,2013-12-07,2013-12-07,Stoke,Chelsea,H,12,21,18,10,2,5,13,11,6,1,1,29,39,6.033333333333334,3.966666666666667,1.5633333333333335,J Moss
2013/2014,2013-12-07,2013-12-07,Sunderland,Tottenham,A,8,9,24,12,-10,-1,6,16,-9,2,-1,27,38,4.266666666666667,3.6,1.8366666666666667,L Mason
2013/2014,2013-12-07,2013-12-07,West Brom,Norwich,A,15,11,16,23,-2,-15,8,6,-4,0,-3,34,28,1.7833333333333332,3.5833333333333335,4.6499999999999995,M Clattenburg
2013/2014,2013-12-08,2013-12-14,Arsenal,Everton,D,29,22,10,13,11,3,18,12,15,6,1,37,36,1.6666666666666667,3.766666666666667,5.216666666666667,H Webb
2013/2014,2013-12-08,2013-12-14,Fulham,Aston Villa,H,12,16,26,16,-6,2,4,12,-15,-3,1,30,25,2.716666666666667,3.2999999999999994,2.6,M Dean
2013/2014,2013-12-09,2013-12-14,Swansea,Hull,D,20,12,19,18,2,-6,9,3,-3,1,-4,33,0,1.74,3.5833333333333335,5,M Atkinson
2013/2014,2013-12-14,2013-12-14,Cardiff,West Brom,H,11,17,22,21,-6,-3,13,7,2,-1,-1,0,34,2.493333333333333,3.3166666666666664,2.8433333333333333,H Webb
2013/2014,2013-12-14,2013-12-14,Chelsea,Crystal Palace,H,30,10,17,22,12,-12,25,3,24,1,-1,39,0,1.17,7.25,16.166666666666668,M Clattenburg
2013/2014,2013-12-14,2013-12-14,Everton,Fulham,H,22,12,13,26,5,-7,15,9,9,1,-3,36,30,1.3833333333333335,4.566666666666666,8.85,A Taylor
2013/2014,2013-12-14,2013-12-14,Hull,Stoke,D,12,15,18,20,-1,-9,14,4,9,1,-1,0,29,2.2333333333333334,3.283333333333333,3.3000000000000003,M Dean
2013/2014,2013-12-14,2013-12-14,Man City,Arsenal,H,41,29,15,10,25,11,21,16,21,7,1,40,37,1.8099999999999998,3.65,4.383333333333334,M Atkinson
2013/2014,2013-12-14,2013-12-14,Newcastle,Southampton,D,20,19,21,14,-1,-4,14,8,9,3,-2,26,31,2.316666666666667,3.3666666666666667,3.0666666666666664,M Jones
2013/2014,2013-12-14,2013-12-14,West Ham,Sunderland,D,13,12,19,30,-2,-11,7,2,-6,1,0,32,27,1.92,3.483333333333333,4.076666666666667,A Marriner
2013/2014,2013-12-15,2013-12-21,Aston Villa,Man United,A,16,22,18,19,-8,-1,7,11,-6,0,0,25,41,5,3.6333333333333333,1.7233333333333334,C Foy
2013/2014,2013-12-15,2013-12-21,Norwich,Swansea,D,14,21,28,20,1,0,11,9,3,2,-1,28,33,2.776666666666667,3.233333333333333,2.6,M Oliver
2013/2014,2013-12-15,2013-12-21,Tottenham,Liverpool,A,15,34,16,18,3,7,11,9,3,0,-1,38,35,2.483333333333333,3.3333333333333335,2.8166666666666664,J Moss
2013/2014,2013-12-21,2013-12-21,Crystal Palace,Newcastle,A,11,21,24,22,-8,-5,16,18,2,2,1,0,26,3,3.3666666666666667,2.36,N Swarbrick
2013/2014,2013-12-21,2013-12-21,Fulham,Man City,A,15,47,30,18,-7,18,7,12,-12,1,0,30,40,8.266666666666667,4.883333333333334,1.3699999999999999,K Friend
2013/2014,2013-12-21,2013-12-21,Liverpool,Cardiff,H,34,12,18,22,22,-10,27,7,21,5,-1,35,0,1.2066666666666668,6.583333333333333,13.333333333333334,L Probert
2013/2014,2013-12-21,2013-12-21,Man United,West Ham,H,22,13,19,19,-4,-9,11,6,0,-2,-3,41,32,1.3333333333333333,5.1000000000000005,9.1,M Jones
2013/2014,2013-12-21,2013-12-21,Stoke,Aston Villa,H,15,16,20,18,3,0,17,12,7,1,-1,29,25,2.25,3.1999999999999997,3.3333333333333335,C Pawson
2013/2014,2013-12-21,2013-12-21,Sunderland,Norwich,D,12,14,30,28,-12,-17,6,9,-15,-2,1,27,28,2.0500000000000003,3.4333333333333336,3.633333333333333,M Atkinson
2013/2014,2013-12-21,2013-12-21,West Brom,Hull,D,17,13,22,19,-5,-6,8,4,-7,-2,0,34,0,1.9100000000000001,3.4166666666666665,4.21,J Moss
2013/2014,2013-12-22,2013-12-28,Southampton,Tottenham,A,20,15,15,21,4,1,16,22,4,0,2,31,38,2.5666666666666664,3.25,2.783333333333333,C Foy
2013/2014,2013-12-22,2013-12-28,Swansea,Everton,A,22,27,21,15,2,6,10,13,-3,0,0,33,36,3.0666666666666664,3.3166666666666664,2.316666666666667,L Mason
2013/2014,2013-12-23,2013-12-28,Arsenal,Chelsea,D,33,32,17,18,8,7,19,14,15,0,-1,37,39,2.393333333333333,3.2999999999999994,3,M Dean
2013/2014,2013-12-26,2013-12-28,Aston Villa,Crystal Palace,A,17,11,23,27,-12,-13,7,3,-9,-1,-2,25,0,1.8366666666666667,3.5,4.343333333333334,H Webb
2013/2014,2013-12-26,2013-12-28,Cardiff,Southampton,A,13,20,25,15,-5,-4,16,9,5,1,0,0,31,3.1,3.2999999999999994,2.31,A Marriner
2013/2014,2013-12-26,2013-12-28,Chelsea,Swansea,H,32,22,18,21,13,0,28,10,27,2,0,39,33,1.3433333333333335,5.1000000000000005,8.450000000000001,M Jones
2013/2014,2013-12-26,2013-12-28,Everton,Sunderland,A,27,12,15,30,8,-11,18,3,12,2,0,36,27,1.3633333333333333,4.866666666666666,8.25,L Probert
2013/2014,2013-12-26,2013-12-28,Hull,Man United,A,14,28,20,20,-1,4,15,14,9,0,1,0,41,6.2,4,1.55,M Oliver
2013/2014,2013-12-26,2013-12-28,Man City,Liverpool,H,51,42,20,19,28,14,24,12,24,8,1,40,35,1.7666666666666666,3.9,4.3,L Mason
2013/2014,2013-12-26,2013-12-28,Newcastle,Stoke,H,24,17,22,21,-1,-9,15,5,9,0,0,26,29,1.7666666666666666,3.533333333333333,4.816666666666666,M Atkinson
2013/2014,2013-12-26,2013-12-28,Norwich,Fulham,A,15,17,29,34,1,-8,12,9,3,0,-4,28,30,2.0666666666666664,3.35,3.633333333333333,J Moss
2013/2014,2013-12-26,2013-12-28,Tottenham,West Brom,D,15,18,21,23,-2,-4,11,7,0,-1,-2,38,34,1.51,4.076666666666667,6.7,A Taylor
2013/2014,2013-12-26,2013-12-28,West Ham,Arsenal,A,14,33,22,17,-2,8,8,16,-6,0,-1,32,37,6.033333333333334,3.8833333333333333,1.58,P Dowd
2013/2014,2013-12-28,2013-12-28,Aston Villa,Swansea,D,17,22,23,21,-13,-2,8,11,-11,-1,0,25,33,2.783333333333333,3.25,2.5500000000000003,R East
2013/2014,2013-12-28,2013-12-28,Cardiff,Sunderland,D,13,12,25,30,-8,-10,17,7,3,1,0,0,27,2.276666666666667,3.25,3.233333333333333,C Foy
2013/2014,2013-12-28,2013-12-28,Hull,Fulham,H,14,17,20,34,4,-13,18,12,6,0,-4,0,30,2.0500000000000003,3.3166666666666664,3.7166666666666663,R Madley
2013/2014,2013-12-28,2013-12-28,Man City,Crystal Palace,H,51,11,20,27,30,-13,30,6,30,8,-2,40,0,1.1166666666666667,8.666666666666666,22,A Marriner
2013/2014,2013-12-28,2013-12-28,Norwich,Man United,A,15,28,29,20,-1,6,12,20,0,0,1,28,41,6.033333333333334,4.033333333333333,1.55,P Dowd
2013/2014,2013-12-28,2013-12-28,West Ham,West Brom,D,14,18,22,23,-4,-4,9,9,-8,0,-2,32,34,2.2933333333333334,3.3333333333333335,3.1166666666666667,M Dean
2013/2014,2013-12-29,2014-01-04,Chelsea,Liverpool,H,33,43,18,21,14,13,31,12,29,3,-1,39,35,2.15,3.4,3.3333333333333335,H Webb
2013/2014,2013-12-29,2014-01-04,Everton,Southampton,H,29,25,17,18,8,-2,18,12,8,-1,1,36,31,1.7933333333333332,3.533333333333333,4.583333333333333,M Clattenburg
2013/2014,2013-12-29,2014-01-04,Newcastle,Arsenal,A,29,36,23,18,3,10,18,19,12,1,1,26,37,3.8166666666666664,3.483333333333333,1.9666666666666668,L Probert
2013/2014,2013-12-29,2014-01-04,Tottenham,Stoke,H,19,18,24,26,-1,-13,12,5,-1,0,-1,38,29,1.4633333333333332,4.176666666666667,7.033333333333334,K Friend
2013/2014,2014-01-01,2014-01-04,Arsenal,Cardiff,H,36,15,18,30,10,-12,20,7,15,0,-2,37,0,1.2533333333333332,5.75,11.833333333333334,J Moss
2013/2014,2014-01-01,2014-01-04,Crystal Palace,Norwich,D,12,16,28,32,-11,-17,16,10,-1,-1,0,0,28,2.3433333333333333,3.233333333333333,3.1,M Dean
2013/2014,2014-01-01,2014-01-04,Fulham,West Ham,H,19,18,41,28,-9,-11,7,6,-15,-1,-4,30,32,2.4499999999999997,3.233333333333333,2.9499999999999997,M Clattenburg
2013/2014,2014-01-01,2014-01-04,Liverpool,Hull,H,43,22,21,23,29,-6,30,5,24,6,0,35,0,1.2733333333333332,5.6499999999999995,10.5,C Pawson
2013/2014,2014-01-01,2014-01-04,Man United,Tottenham,A,32,19,22,24,1,2,14,25,3,1,3,41,38,1.75,3.6999999999999997,4.616666666666666,H Webb
2013/2014,2014-01-01,2014-01-04,Southampton,Chelsea,A,25,33,18,18,6,8,16,15,1,-1,0,31,39,3.8166666666666664,3.4499999999999997,1.9833333333333334,M Atkinson
2013/2014,2014-01-01,2014-01-04,Stoke,Everton,D,18,29,26,17,4,6,20,16,10,2,1,29,36,3.766666666666667,3.2999999999999994,2.033333333333333,A Marriner
2013/2014,2014-01-01,2014-01-04,Sunderland,Aston Villa,A,15,18,32,25,-12,-4,7,12,-15,0,-2,27,25,2.15,3.2999999999999994,3.4499999999999997,M Jones
2013/2014,2014-01-01,2014-01-04,Swansea,Man City,A,24,54,25,21,0,20,10,15,-6,-1,1,33,40,5.383333333333333,4.016666666666667,1.6066666666666667,P Dowd
2013/2014,2014-01-01,2014-01-04,West Brom,Newcastle,H,22,29,27,23,-5,-2,9,21,-7,0,2,34,26,2.516666666666667,3.2999999999999994,2.7933333333333334,L Mason
2013/2014,2014-01-11,2014-01-11,Cardiff,West Ham,A,15,19,32,30,-11,-12,18,6,0,0,-5,0,32,1.95,3.4166666666666665,3.9666666666666663,L Mason
2013/2014,2014-01-11,2014-01-11,Everton,Norwich,H,32,17,19,33,9,-17,21,11,11,1,0,36,28,1.3933333333333333,4.576666666666667,8.733333333333333,K Friend
2013/2014,2014-01-11,2014-01-11,Fulham,Sunderland,A,21,15,42,33,-8,-9,10,11,-12,1,0,30,27,2.1833333333333336,3.266666666666667,3.4500000000000006,M Dean
2013/2014,2014-01-11,2014-01-11,Hull,Chelsea,A,22,38,25,19,9,12,21,18,6,1,1,0,39,6,3.8666666666666667,1.58,M Clattenburg
2013/2014,2014-01-11,2014-01-11,Man United,Swansea,H,33,26,24,28,0,-4,14,12,0,-1,0,41,33,1.5133333333333334,3.966666666666667,6.75,C Foy
2013/2014,2014-01-11,2014-01-11,Southampton,West Brom,H,26,23,23,27,2,-4,16,11,-2,-2,0,31,34,1.7933333333333332,3.6333333333333333,4.483333333333333,H Webb
2013/2014,2014-01-11,2014-01-11,Tottenham,Crystal Palace,H,24,13,25,29,3,-13,15,9,2,1,-1,38,0,1.3566666666666667,4.783333333333333,8.916666666666666,M Oliver
2013/2014,2014-01-12,2014-01-18,Newcastle,Man City,A,29,57,25,23,1,21,18,18,9,-1,2,26,40,5.216666666666667,3.9,1.64,M Jones
2013/2014,2014-01-12,2014-01-18,Stoke,Liverpool,A,19,46,30,23,1,14,21,12,10,0,-2,29,35,5.316666666666666,3.783333333333333,1.6633333333333333,A Taylor
2013/2014,2014-01-13,2014-01-18,Aston Villa,Arsenal,A,19,39,25,18,-14,13,9,22,-11,0,2,25,37,5.833333333333333,3.9666666666666663,1.58,N Swarbrick
2013/2014,2014-01-18,2014-01-18,Arsenal,Fulham,H,39,22,18,46,13,-18,23,15,18,1,-1,37,30,1.2066666666666668,6.5,13.333333333333334,L Probert
2013/2014,2014-01-18,2014-01-18,Crystal Palace,Stoke,H,13,19,31,30,-11,-16,17,5,-1,0,-2,0,29,2.2500000000000004,3.2000000000000006,3.366666666666667,M Clattenburg
2013/2014,2014-01-18,2014-01-18,Liverpool,Aston Villa,D,46,19,23,25,30,-3,33,15,27,7,1,35,25,1.2133333333333332,6.416666666666667,12.833333333333334,J Moss
2013/2014,2014-01-18,2014-01-18,Man City,Cardiff,H,57,15,23,34,32,-14,36,7,33,10,-3,40,0,1.1266666666666667,9.166666666666666,18.166666666666668,N Swarbrick
2013/2014,2014-01-18,2014-01-18,Norwich,Hull,H,17,22,35,27,-3,-8,12,5,-6,-2,-1,28,0,2.35,3.1999999999999997,3.15,H Webb
2013/2014,2014-01-18,2014-01-18,Sunderland,Southampton,D,19,27,34,23,-13,-6,7,12,-18,-1,-1,27,31,2.983333333333333,3.266666666666667,2.4166666666666665,C Foy
2013/2014,2014-01-18,2014-01-18,West Ham,Newcastle,A,21,29,30,25,-6,-4,10,21,-9,0,-1,32,26,2.9,3.3333333333333335,2.4166666666666665,A Marriner
2013/2014,2014-01-19,2014-01-25,Chelsea,Man United,H,40,35,19,24,18,8,34,26,32,4,3,39,41,1.76,3.6833333333333336,4.7,P Dowd
2013/2014,2014-01-19,2014-01-25,Swansea,Tottenham,A,26,26,30,25,-1,6,10,28,-9,-2,4,33,38,3.0833333333333335,3.2999999999999994,2.3433333333333333,M Atkinson
2013/2014,2014-01-20,2014-01-25,West Brom,Everton,D,23,34,28,19,-4,7,12,17,-4,1,0,34,36,3.266666666666667,3.3166666666666664,2.2333333333333334,M Oliver
2013/2014,2014-01-28,2014-02-01,Crystal Palace,Hull,H,14,22,31,28,-10,-9,20,5,2,1,-2,0,0,2.4,3.1333333333333333,3.1333333333333333,R East
2013/2014,2014-01-28,2014-02-01,Liverpool,Everton,H,53,35,28,20,32,7,34,18,27,0,0,35,36,1.7933333333333332,3.733333333333333,4.343333333333334,M Atkinson
2013/2014,2014-01-28,2014-02-01,Man United,Cardiff,H,36,17,27,38,2,-16,17,7,3,1,-4,41,0,1.2566666666666666,5.833333333333333,12.166666666666666,C Pawson
2013/2014,2014-01-28,2014-02-01,Norwich,Newcastle,D,18,32,35,28,-2,-4,15,24,-3,1,1,28,26,2.6666666666666665,3.3333333333333335,2.6333333333333333,C Foy
2013/2014,2014-01-28,2014-02-01,Southampton,Arsenal,D,29,43,25,19,3,16,19,25,1,1,3,31,37,4.1433333333333335,3.483333333333333,1.89,L Mason
2013/2014,2014-01-28,2014-02-01,Swansea,Fulham,H,27,22,33,48,-3,-20,10,15,-12,-3,-2,33,30,1.7233333333333334,3.6166666666666667,5.033333333333333,M Oliver
2013/2014,2014-01-29,2014-02-01,Aston Villa,West Brom,H,22,24,29,29,-15,-5,9,11,-14,-1,-1,25,34,2.5666666666666664,3.216666666666667,2.8333333333333335,M Clattenburg
2013/2014,2014-01-29,2014-02-01,Chelsea,West Ham,D,43,22,20,33,20,-10,37,9,35,5,1,39,32,1.1833333333333333,7,15.333333333333334,N Swarbrick
2013/2014,2014-01-29,2014-02-01,Sunderland,Stoke,H,21,22,36,36,-13,-19,8,5,-18,0,-3,27,29,2.05,3.3333333333333335,3.733333333333333,R Madley
2013/2014,2014-01-29,2014-02-01,Tottenham,Man City,A,29,63,26,25,5,25,18,21,5,2,3,38,40,3.6166666666666667,3.5499999999999994,2.0166666666666666,A Marriner
2013/2014,2014-02-01,2014-02-01,Cardiff,Norwich,H,17,18,38,35,-13,-19,18,11,-3,-1,-1,0,28,2.2333333333333334,3.3166666666666664,3.266666666666666,M Clattenburg
2013/2014,2014-02-01,2014-02-01,Everton,Aston Villa,H,35,22,20,29,11,-4,24,16,14,2,0,36,25,1.4666666666666668,4.22,7.166666666666667,R Madley
2013/2014,2014-02-01,2014-02-01,Fulham,Southampton,A,22,29,48,25,-11,-6,10,13,-15,-1,0,30,31,3.3333333333333335,3.3333333333333335,2.1999999999999997,M Jones
2013/2014,2014-02-01,2014-02-01,Hull,Tottenham,D,22,29,28,26,7,8,21,31,3,-1,5,0,38,3.85,3.483333333333333,1.9666666666666668,A Taylor
2013/2014,2014-02-01,2014-02-01,Newcastle,Sunderland,A,32,21,28,36,1,-6,18,14,6,-2,1,26,27,1.8833333333333335,3.483333333333333,4.176666666666667,P Dowd
2013/2014,2014-02-01,2014-02-01,Stoke,Man United,H,22,36,36,27,-2,6,21,26,7,-1,-1,29,41,6.133333333333333,3.866666666666667,1.5733333333333335,N Swarbrick
2013/2014,2014-02-01,2014-02-01,West Ham,Swansea,H,22,27,33,33,-8,-6,10,12,-12,-1,-1,32,33,2.8000000000000003,3.3166666666666664,2.516666666666667,H Webb
2013/2014,2014-02-02,2014-02-08,Arsenal,Crystal Palace,H,45,15,21,31,16,-15,26,9,21,2,-2,37,0,1.2133333333333332,6.333333333333333,13.5,J Moss
2013/2014,2014-02-02,2014-02-08,West Brom,Liverpool,D,27,57,33,28,-4,16,13,15,-4,0,1,34,35,5.633333333333333,3.8766666666666665,1.6133333333333333,K Friend
2013/2014,2014-02-03,2014-02-08,Man City,Chelsea,A,68,43,26,20,36,14,39,21,36,11,2,40,39,1.8333333333333333,3.6666666666666665,4.2,M Dean
2013/2014,2014-02-08,2014-02-08,Aston Villa,West Ham,A,27,24,34,33,-15,-8,12,10,-11,1,0,25,32,2.0666666666666664,3.3333333333333335,3.6666666666666665,M Dean
